Employee_ID,Age,Gender,Job_Role,Industry,Years_of_Experience,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Work_Life_Balance_Rating,Stress_Level,Mental_Health_Condition,Access_to_Mental_Health_Resources,Productivity_Change,Social_Isolation_Rating,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality,Region
EMP4435,0,2,3,2,0.5179746133126851,1,0.032498502855328064,-0.3363061341054823,0.011202714820741139,0,2,0,2,-1.429785022834165,1,3,2,1,3
EMP4436,1,0,6,4,1.2166185481827754,2,-1.485335050325548,-0.3363061341054823,1.4292678820031606,1,1,0,1,0.004446116532035369,1,1,1,2,3
EMP4437,0,3,3,4,0.3183620604926593,1,-1.485335050325548,1.389446959444138,-1.4068624523616782,0,1,0,0,0.7215616862151356,0,3,0,1,5
EMP4438,1,0,5,4,0.41816833690267224,1,1.718980228611857,0.0951321392819228,-0.6978298687704685,0,1,0,1,1.4386772558982357,1,0,2,0,2
EMP4439,1,1,6,3,0.6177808897226981,2,0.4541189342944603,-1.4149018175739951,-1.4068624523616782,2,3,0,2,0.004446116532035369,1,1,0,2,0
EMP4440,0,2,4,5,-1.6777634677075988,1,0.4541189342944603,-0.5520252707991848,-1.4068624523616782,0,2,1,0,-1.429785022834165,0,3,1,0,4
EMP4441,1,0,1,5,1.6158436538228271,1,-0.22047375600815128,1.6051660961378407,-0.6978298687704685,1,0,0,2,0.004446116532035369,0,3,0,1,1
EMP4442,2,2,6,4,-1.5779571912975858,0,1.3816838834605512,0.31085127597562534,0.011202714820741139,1,1,1,0,-0.7126694531510648,2,2,1,1,5
EMP4443,0,3,4,1,0.8173934425427238,1,-1.1480387051742422,1.6051660961378407,-1.4068624523616782,1,0,0,2,-0.7126694531510648,1,1,2,0,3
EMP4444,2,2,0,3,0.01894323126262062,2,1.1287116245970719,-0.7677444074928874,-0.6978298687704685,1,2,1,0,1.4386772558982357,2,3,0,1,4
EMP4445,1,2,4,0,-1.278538362067547,2,-1.4010109640377215,-1.6306209542676977,0.7202352984119508,2,0,1,1,0.7215616862151356,2,3,0,2,5
EMP4446,1,2,2,6,0.21855578408264642,1,0.6227671068701132,0.5265704126693279,-1.4068624523616782,2,0,0,2,0.7215616862151356,0,0,2,1,3
EMP4447,1,1,0,5,0.11874950767263352,2,-1.6539832229012008,-0.3363061341054823,0.7202352984119508,0,3,0,2,-1.429785022834165,2,2,0,0,4
EMP4448,0,0,3,3,1.3164248245927883,2,-0.13614966972032483,0.31085127597562534,0.7202352984119508,2,1,1,2,1.4386772558982357,0,1,2,2,2
EMP4449,1,1,0,3,0.6177808897226981,2,-0.8950664463107628,-1.4149018175739951,-0.6978298687704685,1,0,0,2,-1.429785022834165,0,0,1,1,5
EMP4450,0,3,3,0,-1.4781509148875729,2,-0.05182558343249838,-1.4149018175739951,-1.4068624523616782,1,0,1,1,0.004446116532035369,0,2,0,1,3
EMP4451,0,2,3,0,-1.6777634677075988,1,0.7914152794457661,-0.12058699741177976,0.7202352984119508,2,1,0,1,1.4386772558982357,1,2,2,2,0
EMP4452,0,3,5,3,0.6177808897226981,2,-1.6539832229012008,-1.4149018175739951,-1.4068624523616782,1,2,0,1,1.4386772558982357,2,3,0,2,4
EMP4453,2,3,6,4,-0.4800881507874439,2,1.718980228611857,1.389446959444138,0.7202352984119508,2,1,0,2,1.4386772558982357,2,4,1,1,3
EMP4454,2,3,2,2,1.1168122717727624,1,-0.22047375600815128,0.0951321392819228,-0.6978298687704685,1,2,1,1,-0.7126694531510648,2,3,0,1,1
EMP4455,2,2,1,5,1.0170059953627497,2,0.6227671068701132,-0.3363061341054823,1.4292678820031606,0,2,0,1,-0.7126694531510648,0,3,2,2,1
EMP4456,1,0,4,6,-1.0789258092475214,2,-0.13614966972032483,0.5265704126693279,0.011202714820741139,1,2,0,0,0.004446116532035369,2,1,2,2,0
EMP4457,0,3,6,4,0.9171997189527368,1,1.2130357108848984,-1.6306209542676977,0.011202714820741139,0,1,1,0,0.004446116532035369,2,1,2,2,2
EMP4458,0,2,5,0,1.6158436538228271,1,-0.22047375600815128,0.31085127597562534,1.4292678820031606,0,3,1,1,1.4386772558982357,1,1,0,0,0
EMP4459,1,0,0,3,-1.178732085657534,2,-0.22047375600815128,-0.7677444074928874,-1.4068624523616782,1,2,0,2,0.7215616862151356,2,2,2,2,1
EMP4460,0,3,5,3,-0.5798944271974568,0,-0.8950664463107628,0.31085127597562534,-0.6978298687704685,0,3,0,2,-0.7126694531510648,0,3,2,1,5
EMP4461,0,3,5,4,-0.8793132564274955,1,-0.8950664463107628,0.0951321392819228,-1.4068624523616782,0,1,1,1,-0.7126694531510648,1,3,2,2,0
EMP4462,2,1,6,2,0.41816833690267224,0,1.5503320560362042,0.5265704126693279,0.7202352984119508,0,3,1,0,-1.429785022834165,2,3,2,2,2
EMP4463,0,1,3,2,0.01894323126262062,2,-1.6539832229012008,-1.1991826808802926,0.011202714820741139,1,1,0,0,0.004446116532035369,2,3,1,0,5
EMP4464,1,3,0,0,0.41816833690267224,1,1.3816838834605512,-1.1991826808802926,-1.4068624523616782,1,2,1,1,-0.7126694531510648,2,1,2,1,5
EMP4465,1,3,6,3,-1.4781509148875729,0,1.6346561423240304,-0.12058699741177976,0.7202352984119508,0,0,0,1,-1.429785022834165,1,2,1,1,2
EMP4466,1,1,4,4,-1.4781509148875729,1,1.2973597971727246,-0.7677444074928874,-1.4068624523616782,0,0,0,1,0.004446116532035369,2,0,2,0,1
EMP4467,1,2,2,0,1.5160373774128142,0,0.2854707617188074,-0.5520252707991848,0.7202352984119508,2,1,0,0,0.7215616862151356,1,2,0,2,3
EMP4468,2,0,3,3,-0.18066932155740517,1,-0.8107423600229364,0.9580086860567331,-0.6978298687704685,0,2,0,1,-1.429785022834165,1,0,1,0,5
EMP4469,2,1,4,4,0.01894323126262062,1,-0.6420941874472835,0.5265704126693279,0.011202714820741139,2,1,1,2,-1.429785022834165,2,3,1,1,5
EMP4470,1,2,1,6,-0.4800881507874439,1,-0.05182558343249838,0.0951321392819228,1.4292678820031606,2,3,0,2,1.4386772558982357,0,3,2,2,3
EMP4471,0,1,6,0,-0.4800881507874439,1,-0.22047375600815128,-0.12058699741177976,0.7202352984119508,2,1,0,1,0.004446116532035369,1,3,2,2,2
EMP4472,1,3,6,5,0.5179746133126851,1,-0.9793905325985893,-0.7677444074928874,1.4292678820031606,0,0,1,1,0.7215616862151356,1,3,2,0,0
EMP4473,1,1,1,0,-1.0789258092475214,0,-0.8950664463107628,-1.1991826808802926,-1.4068624523616782,1,0,0,2,-0.7126694531510648,0,0,2,0,0
EMP4474,2,2,2,5,-1.37834463847756,1,-1.2323627914620685,0.0951321392819228,1.4292678820031606,2,0,1,1,-0.7126694531510648,1,3,2,0,2
EMP4475,1,2,3,6,1.4162311010028013,0,-0.4734460148716306,0.9580086860567331,-0.6978298687704685,2,1,1,2,1.4386772558982357,2,0,2,1,4
EMP4476,2,3,6,4,1.0170059953627497,1,1.2130357108848984,0.9580086860567331,-1.4068624523616782,2,2,0,1,-0.7126694531510648,1,3,1,1,5
EMP4477,0,3,2,6,-1.5779571912975858,0,1.2130357108848984,1.389446959444138,1.4292678820031606,1,3,1,1,0.004446116532035369,0,4,1,2,2
EMP4478,0,2,6,6,-1.4781509148875729,2,0.20114667543098094,0.5265704126693279,0.7202352984119508,1,0,1,0,-0.7126694531510648,2,1,2,2,0
EMP4479,0,0,3,2,1.2166185481827754,2,1.2130357108848984,1.389446959444138,1.4292678820031606,2,1,0,0,-0.7126694531510648,2,0,0,1,1
EMP4480,2,0,0,6,1.2166185481827754,0,1.718980228611857,-0.98346354418659,0.7202352984119508,0,1,1,2,1.4386772558982357,0,2,1,1,5
EMP4481,0,1,1,2,0.21855578408264642,1,0.36979484800663387,-0.3363061341054823,0.011202714820741139,2,1,1,2,-1.429785022834165,1,2,1,2,5
EMP4482,1,3,4,1,0.5179746133126851,1,-0.7264182737351099,-0.7677444074928874,0.011202714820741139,1,1,1,1,-1.429785022834165,0,2,2,0,4
EMP4483,2,1,1,3,-1.178732085657534,2,-1.0637146188864157,-0.12058699741177976,0.7202352984119508,2,2,1,2,-0.7126694531510648,1,1,0,1,0
EMP4484,0,0,5,2,-0.4800881507874439,1,-1.5696591366133743,-0.98346354418659,-1.4068624523616782,2,3,1,0,-1.429785022834165,1,4,0,2,4
EMP4485,1,1,0,3,-1.6777634677075988,0,-0.05182558343249838,-0.3363061341054823,1.4292678820031606,1,0,1,2,-0.7126694531510648,2,2,1,1,4
EMP4486,1,1,4,1,1.7156499302328398,1,-1.2323627914620685,1.1737278227504355,-0.6978298687704685,2,3,0,0,-1.429785022834165,2,2,2,1,2
EMP4487,0,3,2,1,-0.8793132564274955,0,0.960063452021419,0.0951321392819228,-0.6978298687704685,1,3,0,1,1.4386772558982357,0,3,2,0,1
EMP4488,0,0,1,6,-0.7795069800174825,2,0.7070911931579397,0.9580086860567331,-1.4068624523616782,1,0,1,0,0.004446116532035369,2,1,0,0,4
EMP4489,2,3,5,1,-0.18066932155740517,0,-1.1480387051742422,0.31085127597562534,0.7202352984119508,1,0,0,2,1.4386772558982357,2,3,1,1,3
EMP4490,0,2,0,6,-0.8793132564274955,2,0.7914152794457661,-0.3363061341054823,0.7202352984119508,2,1,0,1,-1.429785022834165,0,4,1,1,5
EMP4491,2,0,5,0,-1.278538362067547,2,-1.485335050325548,-1.1991826808802926,0.7202352984119508,2,3,0,0,-1.429785022834165,1,0,2,1,2
EMP4492,1,1,2,0,-0.380281874377431,0,-0.30479784229597773,-0.98346354418659,-1.4068624523616782,0,2,0,0,-0.7126694531510648,1,1,2,2,2
EMP4493,1,1,6,2,-0.8793132564274955,1,0.20114667543098094,0.31085127597562534,-0.6978298687704685,2,0,1,0,-0.7126694531510648,1,0,2,0,0
EMP4494,1,2,1,5,-1.278538362067547,2,-0.13614966972032483,-1.1991826808802926,0.011202714820741139,1,1,1,1,1.4386772558982357,1,1,2,2,5
EMP4495,0,3,3,1,1.7156499302328398,0,1.2130357108848984,-0.98346354418659,0.7202352984119508,2,2,1,2,1.4386772558982357,1,3,2,2,3
EMP4496,0,2,5,4,1.6158436538228271,2,-0.7264182737351099,1.389446959444138,1.4292678820031606,1,2,0,2,0.004446116532035369,2,2,2,1,1
EMP4497,1,2,3,4,-0.18066932155740517,0,0.36979484800663387,0.9580086860567331,0.7202352984119508,0,3,1,1,-0.7126694531510648,1,3,2,0,2
EMP4498,1,2,3,4,-0.4800881507874439,0,0.2854707617188074,-0.3363061341054823,-1.4068624523616782,1,2,0,2,0.004446116532035369,0,3,2,0,0
EMP4499,2,3,1,2,0.11874950767263352,2,0.6227671068701132,-0.7677444074928874,-0.6978298687704685,0,2,1,0,1.4386772558982357,0,3,1,2,3
EMP4500,2,2,1,5,-1.5779571912975858,1,-0.9793905325985893,-1.1991826808802926,-1.4068624523616782,0,3,1,2,0.7215616862151356,2,0,2,0,4
EMP4501,1,3,6,6,0.01894323126262062,0,-0.557770101159457,1.1737278227504355,1.4292678820031606,1,1,1,2,0.004446116532035369,1,2,2,0,1
EMP4502,0,0,6,2,1.3164248245927883,1,1.5503320560362042,-1.6306209542676977,-0.6978298687704685,2,2,0,1,0.7215616862151356,0,4,2,1,0
EMP4503,1,0,1,3,-1.278538362067547,0,1.4660079697483777,-1.6306209542676977,-0.6978298687704685,1,0,0,0,0.004446116532035369,2,1,0,1,1
EMP4504,1,3,2,2,0.01894323126262062,2,0.4541189342944603,1.389446959444138,-1.4068624523616782,2,1,0,2,-0.7126694531510648,2,0,0,2,2
EMP4505,2,0,3,5,1.2166185481827754,2,-0.6420941874472835,0.9580086860567331,-1.4068624523616782,2,3,0,2,-1.429785022834165,2,3,2,0,0
EMP4506,1,2,6,2,0.11874950767263352,0,-1.485335050325548,0.9580086860567331,0.7202352984119508,2,3,1,0,-0.7126694531510648,0,3,1,2,0
EMP4507,1,0,1,5,-0.28047559796741806,2,0.8757393657335926,0.31085127597562534,-1.4068624523616782,1,2,0,2,0.004446116532035369,0,2,1,2,4
EMP4508,1,0,2,2,-0.7795069800174825,2,-1.5696591366133743,1.6051660961378407,-0.6978298687704685,2,1,0,2,0.004446116532035369,1,1,2,0,4
EMP4509,2,3,5,3,-1.178732085657534,2,1.718980228611857,0.0951321392819228,0.011202714820741139,0,0,0,0,-0.7126694531510648,2,3,2,0,5
EMP4510,1,1,0,6,0.21855578408264642,0,-0.4734460148716306,-0.5520252707991848,0.011202714820741139,0,2,0,0,1.4386772558982357,0,0,1,2,5
EMP4511,1,2,3,3,1.7156499302328398,0,-1.0637146188864157,-0.5520252707991848,0.7202352984119508,1,0,0,1,-0.7126694531510648,1,2,2,1,1
EMP4512,2,3,2,4,0.5179746133126851,1,-1.2323627914620685,0.5265704126693279,0.7202352984119508,0,2,1,0,0.7215616862151356,0,1,1,2,5
EMP4513,1,3,4,4,-0.9791195328375084,0,-1.485335050325548,1.1737278227504355,0.7202352984119508,0,0,1,0,-1.429785022834165,2,2,0,2,2
EMP4514,0,3,0,6,-0.5798944271974568,2,0.20114667543098094,1.389446959444138,0.011202714820741139,2,1,1,2,-1.429785022834165,2,1,2,1,1
EMP4515,2,0,0,5,-0.8793132564274955,0,-1.316686877749895,0.31085127597562534,-1.4068624523616782,2,0,1,0,0.7215616862151356,0,0,2,0,2
EMP4516,1,2,4,1,-0.28047559796741806,1,0.6227671068701132,-0.7677444074928874,1.4292678820031606,1,1,0,2,-1.429785022834165,1,0,0,2,5
EMP4517,1,3,4,2,0.5179746133126851,1,-1.6539832229012008,-0.3363061341054823,1.4292678820031606,2,3,0,2,0.004446116532035369,0,3,0,2,4
EMP4518,2,1,5,2,-0.28047559796741806,0,1.0443875383092454,-0.5520252707991848,0.011202714820741139,0,0,0,1,-1.429785022834165,0,0,0,1,5
EMP4519,2,2,5,5,-0.08086304514739227,1,0.7914152794457661,0.31085127597562534,-1.4068624523616782,2,1,1,0,0.004446116532035369,0,3,0,1,0
EMP4520,1,2,5,3,-1.6777634677075988,0,1.3816838834605512,1.389446959444138,1.4292678820031606,1,2,0,0,-1.429785022834165,1,2,2,1,5
EMP4521,2,2,2,3,1.3164248245927883,0,-0.8107423600229364,-0.5520252707991848,-0.6978298687704685,1,2,1,2,1.4386772558982357,0,4,2,1,2
EMP4522,0,3,1,3,1.0170059953627497,0,0.960063452021419,-0.98346354418659,0.7202352984119508,2,2,0,2,0.7215616862151356,1,4,0,0,3
EMP4523,1,3,6,0,0.7175871661327109,2,1.6346561423240304,0.9580086860567331,0.7202352984119508,1,1,0,2,0.004446116532035369,0,0,1,1,5
EMP4524,2,1,4,5,0.3183620604926593,2,0.20114667543098094,-0.5520252707991848,-0.6978298687704685,2,2,0,1,-0.7126694531510648,0,3,1,2,1
EMP4525,0,2,3,2,-0.18066932155740517,1,-1.316686877749895,1.1737278227504355,-1.4068624523616782,0,0,1,1,1.4386772558982357,0,2,0,0,0
EMP4526,1,1,1,6,-0.9791195328375084,0,1.0443875383092454,-0.98346354418659,-1.4068624523616782,2,0,1,2,-1.429785022834165,2,3,1,1,1
EMP4527,1,0,0,0,0.21855578408264642,1,-1.0637146188864157,-1.4149018175739951,1.4292678820031606,0,3,0,2,-1.429785022834165,1,3,1,1,3
EMP4528,2,2,5,5,0.6177808897226981,2,0.5384430205822868,0.0951321392819228,-0.6978298687704685,2,3,0,2,-1.429785022834165,0,4,0,1,2
EMP4529,0,0,3,4,-0.5798944271974568,0,-1.2323627914620685,1.389446959444138,1.4292678820031606,0,2,1,0,0.004446116532035369,1,4,1,2,3
EMP4530,1,1,1,5,1.0170059953627497,2,-0.13614966972032483,1.6051660961378407,-1.4068624523616782,1,2,1,2,1.4386772558982357,2,3,2,0,0
EMP4531,0,2,1,4,-0.4800881507874439,0,0.8757393657335926,1.6051660961378407,0.7202352984119508,0,1,0,0,1.4386772558982357,0,4,1,1,4
EMP4532,1,1,4,3,-1.278538362067547,1,0.032498502855328064,-0.5520252707991848,-0.6978298687704685,1,3,1,0,0.7215616862151356,1,2,2,0,5
EMP4533,1,1,6,4,-0.08086304514739227,2,0.4541189342944603,1.389446959444138,-1.4068624523616782,1,2,0,0,0.7215616862151356,2,4,1,2,1
EMP4534,1,1,5,3,-1.0789258092475214,0,0.7070911931579397,-0.12058699741177976,0.7202352984119508,1,3,0,1,0.7215616862151356,1,3,0,0,1
EMP4535,1,3,2,0,-0.7795069800174825,0,0.2854707617188074,-1.1991826808802926,0.011202714820741139,1,0,1,0,0.7215616862151356,0,3,1,0,5
EMP4536,2,1,6,1,1.3164248245927883,0,1.4660079697483777,-1.4149018175739951,-0.6978298687704685,1,3,1,2,-0.7126694531510648,0,1,2,0,3
EMP4537,0,0,6,3,-1.6777634677075988,1,-1.6539832229012008,0.9580086860567331,-1.4068624523616782,1,2,0,0,0.7215616862151356,2,0,2,0,1
EMP4538,0,1,3,4,1.3164248245927883,2,-1.6539832229012008,-1.4149018175739951,-1.4068624523616782,1,0,0,2,-1.429785022834165,0,3,2,0,5
EMP4539,0,1,3,3,1.7156499302328398,0,0.032498502855328064,-0.7677444074928874,-0.6978298687704685,0,0,0,0,-0.7126694531510648,0,3,1,0,5
EMP4540,0,0,0,4,1.4162311010028013,2,0.4541189342944603,1.6051660961378407,-0.6978298687704685,0,2,0,1,-0.7126694531510648,2,0,0,0,0
EMP4541,1,2,6,6,1.4162311010028013,1,1.2130357108848984,1.6051660961378407,0.011202714820741139,1,1,1,1,-0.7126694531510648,2,2,2,1,3
EMP4542,0,3,2,3,-1.278538362067547,1,-0.05182558343249838,1.1737278227504355,0.7202352984119508,1,2,1,2,-1.429785022834165,0,1,2,0,0
EMP4543,1,0,3,1,0.01894323126262062,1,0.960063452021419,0.31085127597562534,-0.6978298687704685,2,3,0,1,0.004446116532035369,2,1,0,1,4
EMP4544,1,3,6,1,-1.278538362067547,0,-0.3891219285838042,-0.98346354418659,1.4292678820031606,2,0,1,1,-0.7126694531510648,0,4,1,0,1
EMP4545,2,2,0,4,0.9171997189527368,1,0.7070911931579397,-0.5520252707991848,1.4292678820031606,1,1,1,2,1.4386772558982357,1,3,2,0,4
EMP4546,1,0,4,4,-0.5798944271974568,2,0.7914152794457661,0.31085127597562534,-0.6978298687704685,0,3,0,2,0.004446116532035369,2,3,1,1,4
EMP4547,1,3,1,6,1.7156499302328398,1,0.6227671068701132,1.6051660961378407,0.7202352984119508,0,3,1,0,1.4386772558982357,0,4,0,1,4
EMP4548,0,0,2,3,1.1168122717727624,0,-0.30479784229597773,0.31085127597562534,0.7202352984119508,2,2,0,1,0.004446116532035369,1,4,0,2,2
EMP4549,0,3,1,3,-0.08086304514739227,0,1.5503320560362042,0.5265704126693279,0.011202714820741139,1,0,1,0,1.4386772558982357,2,3,0,1,4
EMP4550,0,3,0,1,0.01894323126262062,1,0.20114667543098094,-0.98346354418659,0.7202352984119508,2,1,0,1,-0.7126694531510648,0,3,0,0,4
EMP4551,2,2,0,3,0.3183620604926593,1,0.7070911931579397,-1.4149018175739951,-1.4068624523616782,2,1,0,0,1.4386772558982357,0,2,0,1,4
EMP4552,1,2,0,3,0.9171997189527368,1,1.3816838834605512,-1.1991826808802926,0.011202714820741139,1,1,1,2,0.004446116532035369,2,3,0,2,3
EMP4553,1,3,0,0,-1.4781509148875729,2,1.5503320560362042,0.7422895493630305,0.011202714820741139,1,0,0,1,1.4386772558982357,2,3,2,2,5
EMP4554,1,0,3,3,-0.380281874377431,1,0.7914152794457661,0.7422895493630305,-0.6978298687704685,2,2,1,0,0.7215616862151356,1,4,2,2,5
EMP4555,1,3,1,0,-0.7795069800174825,0,-1.2323627914620685,-0.7677444074928874,1.4292678820031606,1,0,0,1,0.7215616862151356,0,1,2,1,2
EMP4556,1,1,1,2,0.9171997189527368,2,0.7070911931579397,1.6051660961378407,0.011202714820741139,0,3,1,0,-0.7126694531510648,2,2,1,2,2
EMP4557,2,1,6,0,1.2166185481827754,0,-1.6539832229012008,1.389446959444138,-1.4068624523616782,2,3,0,0,1.4386772558982357,0,0,0,2,4
EMP4558,2,2,4,6,0.8173934425427238,1,-0.05182558343249838,1.6051660961378407,0.7202352984119508,0,3,0,1,0.7215616862151356,1,0,1,1,4
EMP4559,0,2,6,2,0.01894323126262062,0,0.2854707617188074,-0.7677444074928874,1.4292678820031606,1,0,0,1,1.4386772558982357,1,0,2,1,3
EMP4560,0,3,0,2,-1.0789258092475214,0,1.718980228611857,0.5265704126693279,0.011202714820741139,0,1,1,1,-0.7126694531510648,2,2,2,2,1
EMP4561,1,2,6,6,0.8173934425427238,1,0.2854707617188074,-1.1991826808802926,-0.6978298687704685,0,3,1,2,-1.429785022834165,0,3,2,0,3
EMP4562,0,0,3,5,-1.4781509148875729,2,0.960063452021419,0.5265704126693279,0.011202714820741139,2,2,1,1,0.7215616862151356,1,0,0,0,2
EMP4563,0,3,6,3,1.2166185481827754,0,1.6346561423240304,-0.5520252707991848,1.4292678820031606,1,2,0,0,1.4386772558982357,1,3,1,2,0
EMP4564,2,2,0,4,1.0170059953627497,0,1.3816838834605512,0.5265704126693279,1.4292678820031606,0,2,1,0,1.4386772558982357,0,0,1,0,2
EMP4565,1,2,2,2,0.9171997189527368,2,-0.05182558343249838,-1.6306209542676977,-0.6978298687704685,0,0,0,0,-0.7126694531510648,0,0,0,1,0
EMP4566,0,3,3,1,0.9171997189527368,2,-1.4010109640377215,-1.4149018175739951,-1.4068624523616782,2,3,0,1,-1.429785022834165,1,2,2,2,2
EMP4567,1,2,1,0,0.7175871661327109,0,0.8757393657335926,-0.12058699741177976,1.4292678820031606,1,2,0,0,1.4386772558982357,1,1,2,1,1
EMP4568,0,2,3,5,-0.08086304514739227,2,-0.557770101159457,-1.4149018175739951,-1.4068624523616782,2,3,0,1,-1.429785022834165,2,4,1,2,4
EMP4569,2,3,3,4,1.4162311010028013,0,0.8757393657335926,0.0951321392819228,0.7202352984119508,1,1,0,1,0.004446116532035369,2,1,0,0,0
EMP4570,0,3,6,6,0.41816833690267224,1,-0.557770101159457,-0.98346354418659,1.4292678820031606,1,0,0,1,1.4386772558982357,2,4,0,0,2
EMP4571,1,3,5,5,0.9171997189527368,0,0.4541189342944603,-1.6306209542676977,-0.6978298687704685,2,0,0,0,-0.7126694531510648,0,1,2,2,0
EMP4572,0,0,6,4,1.4162311010028013,0,1.1287116245970719,-1.1991826808802926,-0.6978298687704685,1,2,1,2,-1.429785022834165,1,2,0,2,2
EMP4573,1,0,4,0,1.7156499302328398,1,0.960063452021419,-1.1991826808802926,-1.4068624523616782,1,0,1,1,-0.7126694531510648,2,3,0,1,2
EMP4574,1,3,0,4,-0.380281874377431,1,-1.316686877749895,0.0951321392819228,1.4292678820031606,1,1,1,1,-1.429785022834165,1,4,0,2,4
EMP4575,0,3,6,6,-0.8793132564274955,1,-0.4734460148716306,1.6051660961378407,0.011202714820741139,2,3,0,0,-0.7126694531510648,2,0,2,0,5
EMP4576,1,2,1,3,0.5179746133126851,1,-1.2323627914620685,0.31085127597562534,0.011202714820741139,0,0,1,2,-0.7126694531510648,1,2,0,1,4
EMP4577,2,2,2,2,-0.4800881507874439,2,0.4541189342944603,0.7422895493630305,-1.4068624523616782,1,0,0,1,-1.429785022834165,1,0,1,1,3
EMP4578,0,0,0,0,1.6158436538228271,2,0.7070911931579397,-0.12058699741177976,1.4292678820031606,1,0,0,0,-0.7126694531510648,0,3,2,1,5
EMP4579,0,0,5,5,0.41816833690267224,0,0.7914152794457661,-1.1991826808802926,-0.6978298687704685,2,1,0,0,-0.7126694531510648,1,2,0,2,2
EMP4580,0,2,0,1,-1.178732085657534,2,-1.0637146188864157,-0.5520252707991848,-0.6978298687704685,1,3,0,1,-0.7126694531510648,2,1,0,0,4
EMP4581,0,3,6,0,-0.8793132564274955,1,1.5503320560362042,1.6051660961378407,-0.6978298687704685,2,2,1,0,0.004446116532035369,2,3,2,1,3
EMP4582,1,0,4,5,0.7175871661327109,2,1.2973597971727246,0.31085127597562534,-1.4068624523616782,2,2,1,2,-0.7126694531510648,1,4,0,1,3
EMP4583,2,0,1,2,1.6158436538228271,1,-0.9793905325985893,1.6051660961378407,-1.4068624523616782,2,0,0,1,0.7215616862151356,1,1,2,2,1
EMP4584,0,2,1,6,0.41816833690267224,2,0.960063452021419,-0.12058699741177976,0.7202352984119508,0,3,1,0,0.7215616862151356,0,3,2,1,0
EMP4585,1,3,5,5,-0.4800881507874439,1,0.1168225891431545,0.9580086860567331,1.4292678820031606,1,2,0,2,0.004446116532035369,2,2,0,2,5
EMP4586,1,2,0,4,-1.4781509148875729,0,-1.6539832229012008,-0.5520252707991848,-1.4068624523616782,1,2,1,0,-1.429785022834165,1,3,0,0,2
EMP4587,2,2,3,3,0.8173934425427238,1,-1.5696591366133743,0.0951321392819228,0.011202714820741139,2,0,1,0,-1.429785022834165,0,4,0,0,4
EMP4588,0,3,0,4,-0.5798944271974568,0,-1.4010109640377215,0.31085127597562534,0.011202714820741139,1,3,1,2,-1.429785022834165,0,0,2,2,5
EMP4589,0,2,6,0,1.0170059953627497,2,-1.316686877749895,0.9580086860567331,0.7202352984119508,2,0,0,1,0.004446116532035369,2,3,0,0,4
EMP4590,2,3,5,4,-1.5779571912975858,1,-0.30479784229597773,1.389446959444138,0.7202352984119508,1,1,0,0,1.4386772558982357,1,0,1,0,5
EMP4591,0,3,2,5,0.6177808897226981,0,-0.3891219285838042,0.31085127597562534,0.7202352984119508,0,1,1,0,-1.429785022834165,2,4,1,1,4
EMP4592,1,0,5,6,0.21855578408264642,1,-1.4010109640377215,-1.6306209542676977,1.4292678820031606,0,3,1,0,1.4386772558982357,1,2,0,1,2
EMP4593,2,2,0,3,1.3164248245927883,1,-0.05182558343249838,1.389446959444138,-1.4068624523616782,1,0,0,0,1.4386772558982357,0,0,2,1,1
EMP4594,2,2,4,1,0.3183620604926593,0,0.20114667543098094,1.1737278227504355,0.011202714820741139,2,3,0,0,-1.429785022834165,2,2,2,1,1
EMP4595,0,1,6,2,-0.28047559796741806,1,-0.8950664463107628,1.1737278227504355,0.011202714820741139,2,1,0,2,0.004446116532035369,1,0,0,1,4
EMP4596,0,0,2,1,1.4162311010028013,2,-1.6539832229012008,0.0951321392819228,0.011202714820741139,0,0,1,0,1.4386772558982357,2,0,1,1,5
EMP4597,2,2,1,1,-0.7795069800174825,1,-1.316686877749895,1.1737278227504355,-1.4068624523616782,0,1,1,1,0.7215616862151356,1,3,1,1,3
EMP4598,1,2,1,3,1.4162311010028013,0,-1.0637146188864157,-0.12058699741177976,1.4292678820031606,2,0,0,1,0.7215616862151356,0,1,0,2,2
EMP4599,0,0,5,3,-1.178732085657534,0,1.2973597971727246,0.7422895493630305,-1.4068624523616782,1,0,1,1,0.7215616862151356,2,4,0,0,1
EMP4600,1,0,0,6,0.8173934425427238,1,0.7070911931579397,0.5265704126693279,-0.6978298687704685,1,3,1,0,0.7215616862151356,1,1,0,2,5
EMP4601,0,2,1,4,-0.18066932155740517,0,-1.6539832229012008,0.9580086860567331,1.4292678820031606,0,1,0,0,-0.7126694531510648,1,2,2,0,3
EMP4602,2,1,4,3,1.7156499302328398,0,0.1168225891431545,-0.12058699741177976,-1.4068624523616782,1,0,1,0,0.7215616862151356,2,3,0,2,3
EMP4603,2,1,4,2,0.41816833690267224,2,0.1168225891431545,1.6051660961378407,1.4292678820031606,0,2,1,1,-0.7126694531510648,1,1,1,0,0
EMP4604,1,3,5,4,-1.0789258092475214,2,-0.30479784229597773,-0.5520252707991848,-0.6978298687704685,0,0,0,2,1.4386772558982357,0,4,2,2,5
EMP4605,1,2,0,0,0.7175871661327109,0,-1.4010109640377215,0.5265704126693279,0.7202352984119508,1,3,1,2,1.4386772558982357,1,1,0,0,3
